Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/19/2024,AQS,60731022,1,0.046,ppm,43,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/20/2024,AQS,60731022,1,0.044,ppm,41,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/22/2024,AQS,60731022,1,0.045,ppm,42,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/23/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/24/2024,AQS,60731022,1,0.04,ppm,37,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/26/2024,AQS,60731022,1,0.037,ppm,34,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/28/2024,AQS,60731022,1,0.036,ppm,33,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/29/2024,AQS,60731022,1,0.032,ppm,30,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
11/30/2024,AQS,60731022,1,0.041,ppm,38,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/01/2024,AQS,60731022,1,0.048,ppm,44,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/02/2024,AQS,60731022,1,0.052,ppm,48,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/03/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/04/2024,AQS,60731022,1,0.043,ppm,40,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/05/2024,AQS,60731022,1,0.041,ppm,38,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/06/2024,AQS,60731022,1,0.036,ppm,33,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/07/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/08/2024,AQS,60731022,1,0.049,ppm,45,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/09/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/10/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/11/2024,AQS,60731022,1,0.022,ppm,20,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/12/2024,AQS,60731022,1,0.045,ppm,42,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/13/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/14/2024,AQS,60731022,1,0.044,ppm,41,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/15/2024,AQS,60731022,1,0.045,ppm,42,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/16/2024,AQS,60731022,1,0.043,ppm,40,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/17/2024,AQS,60731022,1,0.042,ppm,39,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/18/2024,AQS,60731022,1,0.036,ppm,33,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/19/2024,AQS,60731022,1,0.039,ppm,36,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/20/2024,AQS,60731022,1,0.032,ppm,30,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/21/2024,AQS,60731022,1,0.049,ppm,45,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/22/2024,AQS,60731022,1,0.041,ppm,38,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/23/2024,AQS,60731022,1,0.032,ppm,30,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/24/2024,AQS,60731022,1,0.031,ppm,29,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/25/2024,AQS,60731022,1,0.047,ppm,44,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/26/2024,AQS,60731022,1,0.035,ppm,32,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/27/2024,AQS,60731022,1,0.034,ppm,31,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/28/2024,AQS,60731022,1,0.035,ppm,32,El Cajon - Lexington Elementary School,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/29/2024,AQS,60731022,1,0.036,ppm,33,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
12/30/2024,AQS,60731022,1,0.035,ppm,32,El Cajon - Lexington Elementary School,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7895650008594,-116.944308
01/01/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/02/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/03/2024,AQS,60731026,1,0.038,ppm,35,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/04/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/05/2024,AQS,60731026,1,0.035,ppm,32,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/06/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/07/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/08/2024,AQS,60731026,1,0.034,ppm,31,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/09/2024,AQS,60731026,1,0.034,ppm,31,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/10/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/11/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/12/2024,AQS,60731026,1,0.036,ppm,33,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/13/2024,AQS,60731026,1,0.044,ppm,41,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/14/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/15/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/16/2024,AQS,60731026,1,0.052,ppm,48,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/17/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/18/2024,AQS,60731026,1,0.031,ppm,29,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/19/2024,AQS,60731026,1,0.031,ppm,29,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/20/2024,AQS,60731026,1,0.026,ppm,24,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/21/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/22/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/23/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/24/2024,AQS,60731026,1,0.036,ppm,33,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/25/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/26/2024,AQS,60731026,1,0.026,ppm,24,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/27/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/28/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/29/2024,AQS,60731026,1,0.036,ppm,33,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/30/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
01/31/2024,AQS,60731026,1,0.048,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/01/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/02/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/03/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/04/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/05/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/06/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/07/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/08/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/09/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/10/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/11/2024,AQS,60731026,1,0.047,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/12/2024,AQS,60731026,1,0.044,ppm,41,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/14/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/15/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/16/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/17/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/18/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/19/2024,AQS,60731026,1,0.034,ppm,31,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/20/2024,AQS,60731026,1,0.035,ppm,32,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/21/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/22/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/23/2024,AQS,60731026,1,0.037,ppm,34,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/24/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/25/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/26/2024,AQS,60731026,1,0.035,ppm,32,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/27/2024,AQS,60731026,1,0.045,ppm,42,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/28/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
02/29/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/01/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/02/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/03/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/04/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/05/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/06/2024,AQS,60731026,1,0.038,ppm,35,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/07/2024,AQS,60731026,1,0.038,ppm,35,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/08/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/09/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/10/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/11/2024,AQS,60731026,1,0.044,ppm,41,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/12/2024,AQS,60731026,1,0.045,ppm,42,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/13/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/14/2024,AQS,60731026,1,0.039,ppm,36,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/15/2024,AQS,60731026,1,0.047,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/16/2024,AQS,60731026,1,0.048,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/17/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/18/2024,AQS,60731026,1,0.042,ppm,39,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/19/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/20/2024,AQS,60731026,1,0.048,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/21/2024,AQS,60731026,1,0.05,ppm,46,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/22/2024,AQS,60731026,1,0.04,ppm,37,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/23/2024,AQS,60731026,1,0.047,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/24/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/25/2024,AQS,60731026,1,0.043,ppm,40,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/26/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/27/2024,AQS,60731026,1,0.049,ppm,45,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/28/2024,AQS,60731026,1,0.045,ppm,42,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/29/2024,AQS,60731026,1,0.048,ppm,44,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/30/2024,AQS,60731026,1,0.045,ppm,42,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
03/31/2024,AQS,60731026,1,0.046,ppm,43,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
04/01/2024,AQS,60731026,1,0.05,ppm,46,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
04/02/2024,AQS,60731026,1,0.045,ppm,42,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
04/03/2024,AQS,60731026,1,0.041,ppm,38,San Diego - Sherman Elementary School,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.7101770008584,-117.142665
