pop_total,med_income,med_age,white_alone,black_alone,asian_alone,hispanic_any,pop_below_poverty,NAME,state,county,tract,GEOID,p_white,p_black,p_asian,p_hispanic,p_poverty,STATE,COUNTY,TRACT,centroid_lon,centroid_lat,region
3956.0,72901.0,33.4,2588.0,20.0,252.0,1185.0,391.0,Census Tract 179.01; San Diego County; California,06,073,017901,06073017901,0.654196157735086,0.005055611729019211,0.06370070778564206,0.2995449949443883,0.09883720930232558,06,073,017901,-117.3486008802817,33.16461938028169,inland
2869.0,72863.0,44.2,1588.0,0.0,301.0,1353.0,649.0,Census Tract 179.02; San Diego County; California,06,073,017902,06073017902,0.5535029627047752,0.0,0.10491460439177414,0.47159288950853956,0.2262112234227954,06,073,017902,-117.34000734693878,33.15136467346939,inland
3451.0,96103.0,41.8,2473.0,64.0,127.0,734.0,239.0,Census Tract 180; San Diego County; California,06,073,018000,06073018000,0.7166038829324833,0.01854534917415242,0.036800927267458705,0.21269197334106058,0.06925528832222544,06,073,018000,-117.34997271232876,33.157771116438354,inland
3416.0,116215.0,40.8,2568.0,7.0,64.0,874.0,231.0,Census Tract 181.01; San Diego County; California,06,073,018101,06073018101,0.7517564402810304,0.0020491803278688526,0.01873536299765808,0.25585480093676816,0.06762295081967214,06,073,018101,-117.36160818181818,33.18061328787879,inland
2525.0,87976.0,41.4,1870.0,0.0,53.0,528.0,211.0,Census Tract 181.02; San Diego County; California,06,073,018102,06073018102,0.7405940594059406,0.0,0.02099009900990099,0.2091089108910891,0.08356435643564357,06,073,018102,-117.36031989949748,33.175130185929646,inland
3024.0,75707.0,33.1,1884.0,112.0,5.0,1126.0,383.0,Census Tract 182.01; San Diego County; California,06,073,018201,06073018201,0.623015873015873,0.037037037037037035,0.0016534391534391533,0.3723544973544973,0.12665343915343916,06,073,018201,-117.36926591304348,33.18750791304348,inland
3520.0,82875.0,34.8,1595.0,105.0,14.0,2049.0,516.0,Census Tract 182.02; San Diego County; California,06,073,018202,06073018202,0.453125,0.029829545454545456,0.003977272727272727,0.5821022727272728,0.14659090909090908,06,073,018202,-117.37262587570622,33.193102581920904,inland
889.0,72230.0,51.4,717.0,0.0,51.0,110.0,33.0,Census Tract 183.01; San Diego County; California,06,073,018301,06073018301,0.8065241844769404,0.0,0.05736782902137233,0.12373453318335208,0.03712035995500562,06,073,018301,-117.38511896590909,33.196636017045456,inland
1263.0,67955.0,38.7,963.0,80.0,73.0,180.0,148.0,Census Tract 183.02; San Diego County; California,06,073,018302,06073018302,0.7624703087885986,0.06334125098970704,0.05779889152810768,0.14251781472684086,0.11718131433095803,06,073,018302,-117.37733863218389,33.18830638505747,inland
3497.0,80844.0,37.8,1742.0,192.0,499.0,1165.0,617.0,Census Tract 184; San Diego County; California,06,073,018400,06073018400,0.49814126394052044,0.05490420360308836,0.14269373748927652,0.3331426937374893,0.17643694595367457,06,073,018400,-117.37822827683615,33.19851633333334,inland
6775.0,82279.0,40.8,3618.0,51.0,111.0,2665.0,271.0,Census Tract 185.04; San Diego County; California,06,073,018504,06073018504,0.5340221402214023,0.007527675276752768,0.016383763837638378,0.3933579335793358,0.04,06,073,018504,-117.34146572016462,33.18899953497942,inland
5242.0,61343.0,39.8,1751.0,370.0,446.0,3091.0,1187.0,Census Tract 185.09; San Diego County; California,06,073,018509,06073018509,0.3340328119038535,0.07058374666157954,0.08508202975963373,0.589660434948493,0.22644028996566196,06,073,018509,-117.36056587878788,33.20042467171717,inland
2733.0,56071.0,39.8,1320.0,8.0,178.0,1426.0,538.0,Census Tract 185.10; San Diego County; California,06,073,018510,06073018510,0.4829857299670692,0.0029271862422246614,0.06512989388949872,0.521770947676546,0.19685327478960848,06,073,018510,-117.34277528173375,33.212456241486066,inland
4394.0,75356.0,33.6,2182.0,296.0,100.0,2026.0,851.0,Census Tract 185.11; San Diego County; California,06,073,018511,06073018511,0.4965862539827037,0.06736458807464725,0.02275830678197542,0.46108329540282206,0.19367319071461084,06,073,018511,-117.34448750179212,33.204983870967745,inland
3585.0,54954.0,62.4,2407.0,71.0,162.0,854.0,417.0,Census Tract 185.12; San Diego County; California,06,073,018512,06073018512,0.6714086471408647,0.0198047419804742,0.045188284518828455,0.23821478382147837,0.11631799163179916,06,073,018512,-117.3248257012987,33.218453108225106,inland
5146.0,116042.0,39.3,3695.0,300.0,120.0,1225.0,127.0,Census Tract 185.15; San Diego County; California,06,073,018515,06073018515,0.7180334240186552,0.05829770695685969,0.023319082782743878,0.23804897007384376,0.024679362611737272,06,073,018515,-117.31734984883721,33.191284705426355,inland
3957.0,107440.0,35.3,1934.0,26.0,449.0,1511.0,251.0,Census Tract 185.16; San Diego County; California,06,073,018516,06073018516,0.4887541066464493,0.006570634318928481,0.11346980035380339,0.38185494061157443,0.06343189284811726,06,073,018516,-117.29892658951965,33.19953713537118,inland
4014.0,90478.0,45.2,2444.0,135.0,418.0,881.0,224.0,Census Tract 185.17; San Diego County; California,06,073,018517,06073018517,0.6088689586447434,0.033632286995515695,0.10413552566018934,0.21948181365221725,0.05580468360737419,06,073,018517,-117.30271624074074,33.18842076851852,inland
3315.0,103317.0,39.0,1402.0,56.0,176.0,1928.0,131.0,Census Tract 185.18; San Diego County; California,06,073,018518,06073018518,0.4229260935143288,0.01689291101055807,0.0530920060331825,0.5815987933634993,0.03951734539969834,06,073,018518,-117.29122660958905,33.19060133561644,inland
6001.0,79851.0,31.2,1907.0,172.0,167.0,4113.0,341.0,Census Tract 185.19; San Diego County; California,06,073,018519,06073018519,0.31778036993834363,0.02866188968505249,0.027828695217463756,0.6853857690384936,0.05682386268955174,06,073,018519,-117.28400673333334,33.19575364285714,inland
5394.0,93087.0,32.7,2322.0,161.0,264.0,3025.0,255.0,Census Tract 185.20; San Diego County; California,06,073,018520,06073018520,0.43047830923248054,0.029847979236188357,0.048943270300333706,0.560808305524657,0.047274749721913235,06,073,018520,-117.2996158069498,33.240197185328185,inland
5427.0,110156.0,37.7,2679.0,388.0,783.0,2059.0,285.0,Census Tract 185.21; San Diego County; California,06,073,018521,06073018521,0.49364289662797123,0.07149437995209139,0.14427860696517414,0.37939929979730974,0.05251520176893311,06,073,018521,-117.30911166447368,33.23994404605263,inland
5036.0,124119.0,32.2,2315.0,173.0,674.0,1552.0,153.0,Census Tract 185.22; San Diego County; California,06,073,018522,06073018522,0.4596902303415409,0.03435266084193805,0.13383637807783955,0.30818109610802225,0.030381254964257347,06,073,018522,-117.3101608230563,33.21329365415549,inland
4871.0,102065.0,38.8,2603.0,323.0,845.0,1218.0,202.0,Census Tract 185.23; San Diego County; California,06,073,018523,06073018523,0.5343871894888114,0.06631081913364813,0.17347567234654074,0.25005132416341613,0.041469924040238144,06,073,018523,-117.3107550625,33.22383259765625,inland
3660.0,89779.0,37.3,1954.0,179.0,383.0,1184.0,704.0,Census Tract 185.24; San Diego County; California,06,073,018524,06073018524,0.533879781420765,0.04890710382513661,0.10464480874316939,0.32349726775956283,0.1923497267759563,06,073,018524,-117.29757006276151,33.231953824267784,inland
4003.0,159688.0,47.4,2586.0,96.0,378.0,954.0,139.0,Census Tract 185.25; San Diego County; California,06,073,018525,06073018525,0.6460154883837123,0.02398201348988259,0.09442917811641269,0.23832125905570822,0.03472395703222583,06,073,018525,-117.28593207692307,33.235138923076924,inland
4648.0,116842.0,40.2,2174.0,186.0,526.0,1516.0,153.0,Census Tract 186.01; San Diego County; California,06,073,018601,06073018601,0.4677280550774527,0.040017211703958694,0.11316695352839931,0.3261617900172117,0.03291738382099828,06,073,018601,-117.36715078313253,33.21703070481928,inland
3327.0,127315.0,42.0,1958.0,56.0,114.0,1367.0,80.0,Census Tract 186.08; San Diego County; California,06,073,018608,06073018608,0.5885181845506462,0.016831980763450556,0.034265103697024346,0.41088067327923056,0.024045686804929366,06,073,018608,-117.31659420121952,33.25801258841464,inland
6374.0,83807.0,38.0,2108.0,596.0,378.0,3767.0,901.0,Census Tract 186.09; San Diego County; California,06,073,018609,06073018609,0.33071854408534673,0.09350486350800126,0.059303420144336365,0.5909946658299341,0.14135550674615627,06,073,018609,-117.31379398477158,33.25099380203046,inland
5047.0,143333.0,33.7,2343.0,203.0,608.0,1676.0,516.0,Census Tract 186.12; San Diego County; California,06,073,018612,06073018612,0.46423617990885674,0.04022191400832178,0.12046760451753517,0.33207846245294237,0.10223895383396077,06,073,018612,-117.26797491857508,33.25616595419847,inland
3801.0,88450.0,31.4,1618.0,135.0,224.0,1531.0,188.0,Census Tract 186.13; San Diego County; California,06,073,018613,06073018613,0.4256774533017627,0.035516969218626675,0.058931860036832415,0.4027887398053144,0.04946066824519863,06,073,018613,-117.33286297816593,33.23717485152839,inland
3191.0,66580.0,28.6,1337.0,58.0,46.0,2550.0,262.0,Census Tract 186.15; San Diego County; California,06,073,018615,06073018615,0.4189909119398308,0.018176120338451895,0.014415543716703227,0.799122532121592,0.08210592290817925,06,073,018615,-117.37571397041421,33.20684879289941,inland
3333.0,66733.0,36.5,1392.0,137.0,161.0,2169.0,372.0,Census Tract 186.16; San Diego County; California,06,073,018616,06073018616,0.41764176417641763,0.0411041104110411,0.0483048304830483,0.6507650765076508,0.1116111611161116,06,073,018616,-117.35872091304347,33.214284398550724,inland
3335.0,130500.0,38.3,1504.0,103.0,509.0,1401.0,225.0,Census Tract 186.17; San Diego County; California,06,073,018617,06073018617,0.4509745127436282,0.03088455772113943,0.15262368815592203,0.42008995502248875,0.06746626686656672,06,073,018617,-117.30437596774193,33.26218321505376,inland
3982.0,76573.0,27.9,1160.0,88.0,174.0,3138.0,547.0,Census Tract 186.18; San Diego County; California,06,073,018618,06073018618,0.2913108990457057,0.022099447513812154,0.04369663485685585,0.7880462079357107,0.13736815670517327,06,073,018618,-117.30543993918918,33.25194648648649,inland
4941.0,173072.0,41.4,3303.0,478.0,264.0,670.0,68.0,Census Tract 186.19; San Diego County; California,06,073,018619,06073018619,0.668488160291439,0.09674155029346286,0.05343047965998786,0.1356000809552722,0.013762396276057479,06,073,018619,-117.25801437175326,33.28518234902597,inland
2095.0,83333.0,40.2,721.0,88.0,128.0,1440.0,124.0,Census Tract 186.20; San Diego County; California,06,073,018620,06073018620,0.3441527446300716,0.04200477326968974,0.06109785202863962,0.6873508353221957,0.05918854415274463,06,073,018620,-117.2933214909091,33.25759160909091,inland
1979.0,115250.0,35.9,652.0,163.0,226.0,1129.0,111.0,Census Tract 186.21; San Diego County; California,06,073,018621,06073018621,0.3294593228903487,0.08236483072258717,0.11419909044972208,0.5704901465386559,0.056088933804951994,06,073,018621,-117.33229445522389,33.22775001492537,inland
5008.0,75085.0,30.8,2514.0,553.0,286.0,2012.0,1021.0,Census Tract 186.22; San Diego County; California,06,073,018622,06073018622,0.5019968051118211,0.11042332268370607,0.057108626198083066,0.40175718849840253,0.2038738019169329,06,073,018622,-117.33214787939698,33.23254352763819,inland
40481.0,62998.0,21.6,22239.0,3760.0,1828.0,13887.0,2021.0,Census Tract 187; San Diego County; California,06,073,018700,06073018700,0.5493688397025766,0.09288308095155752,0.04515698722857637,0.3430498258442232,0.04992465601146217,06,073,018700,-117.38964487848932,33.358805077175695,inland
3454.0,101625.0,46.4,2432.0,0.0,238.0,904.0,349.0,Census Tract 188.01; San Diego County; California,06,073,018801,06073018801,0.704111175448755,0.0,0.06890561667631731,0.2617255356108859,0.10104226983207874,06,073,018801,-117.22521322601985,33.34750913781698,coastal
4697.0,101161.0,46.0,3580.0,0.0,87.0,980.0,718.0,Census Tract 188.03; San Diego County; California,06,073,018803,06073018803,0.76218863104109,0.0,0.018522461145411964,0.20864381520119224,0.15286352991271024,06,073,018803,-117.20520080155642,33.281246057393,coastal
4928.0,126161.0,57.6,3806.0,0.0,140.0,719.0,62.0,Census Tract 188.04; San Diego County; California,06,073,018804,06073018804,0.7723214285714286,0.0,0.028409090909090908,0.14590097402597402,0.012581168831168832,06,073,018804,-117.22054446850828,33.3272268839779,coastal
3977.0,135717.0,42.7,2786.0,40.0,176.0,1054.0,182.0,Census Tract 188.05; San Diego County; California,06,073,018805,06073018805,0.7005280362081971,0.010057832537088257,0.04425446316318833,0.2650238873522756,0.045763138043751574,06,073,018805,-117.1851555772812,33.343119972067036,coastal
5819.0,73750.0,30.0,2561.0,67.0,69.0,3360.0,1807.0,Census Tract 189.03; San Diego County; California,06,073,018903,06073018903,0.440109984533425,0.011514005842928339,0.011857707509881422,0.5774188004811823,0.31053445609211205,06,073,018903,-117.2396778627451,33.39702591596638,coastal
6535.0,71307.0,29.7,2960.0,130.0,93.0,4315.0,1094.0,Census Tract 189.04; San Diego County; California,06,073,018904,06073018904,0.45294567712318284,0.019892884468247895,0.01423106350420811,0.6602907421576129,0.1674062739097169,06,073,018904,-117.24220151459855,33.38111322992701,coastal
6095.0,78975.0,31.8,2696.0,347.0,108.0,4217.0,603.0,Census Tract 189.05; San Diego County; California,06,073,018905,06073018905,0.4423297785069729,0.05693191140278917,0.017719442165709597,0.6918785890073831,0.09893355209187858,06,073,018905,-117.24426999261992,33.372154793357936,coastal
6363.0,76410.0,34.0,2861.0,213.0,451.0,3835.0,650.0,Census Tract 189.06; San Diego County; California,06,073,018906,06073018906,0.44963067735344964,0.033474776049033476,0.07087851642307087,0.6027031274556027,0.10215307245010215,06,073,018906,-117.24181207878787,33.360937378787874,coastal
6497.0,128244.0,53.3,4251.0,114.0,268.0,1529.0,513.0,Census Tract 190.01; San Diego County; California,06,073,019001,06073019001,0.6543019855317839,0.0175465599507465,0.04124980760350931,0.23533938740957364,0.07895951977835924,06,073,019001,-117.25299032045241,33.41208195852969,inland
3818.0,130987.0,34.1,2252.0,13.0,373.0,1105.0,290.0,Census Tract 190.02; San Diego County; California,06,073,019002,06073019002,0.5898376113148245,0.0034049240440020955,0.09769512833944474,0.2894185437401781,0.07595599790466212,06,073,019002,-117.13093333513513,33.39128078288288,coastal
5929.0,115254.0,44.6,3969.0,300.0,150.0,1879.0,546.0,Census Tract 191.03; San Diego County; California,06,073,019103,06073019103,0.6694214876033058,0.0505987518974532,0.0252993759487266,0.31691684938438186,0.09208972845336481,06,073,019103,-117.08373725563173,33.27335270617042,coastal
6577.0,118636.0,51.5,4580.0,224.0,344.0,1532.0,559.0,Census Tract 191.05; San Diego County; California,06,073,019105,06073019105,0.6963661243728143,0.034058081192032845,0.05230348183062186,0.2329329481526532,0.08499315797476054,06,073,019105,-117.08678401085271,33.227504278294575,coastal
3018.0,159375.0,39.5,1915.0,24.0,189.0,921.0,220.0,Census Tract 191.07; San Diego County; California,06,073,019107,06073019107,0.6345261762756793,0.007952286282306162,0.06262425447316103,0.305168986083499,0.0728959575878065,06,073,019107,-116.94020917891375,33.18899568370607,coastal
2344.0,96621.0,42.9,1084.0,9.0,78.0,654.0,263.0,Census Tract 191.08; San Diego County; California,06,073,019108,06073019108,0.46245733788395904,0.0038395904436860067,0.033276450511945395,0.2790102389078498,0.11220136518771331,06,073,019108,-117.06780987239868,33.36516458543264,coastal
4300.0,122083.0,44.6,2404.0,65.0,228.0,1559.0,418.0,Census Tract 191.09; San Diego County; California,06,073,019109,06073019109,0.5590697674418604,0.015116279069767442,0.053023255813953486,0.3625581395348837,0.09720930232558139,06,073,019109,-117.07792588107037,33.310118592666,coastal
5108.0,130402.0,37.9,3275.0,61.0,159.0,1809.0,338.0,Census Tract 191.10; San Diego County; California,06,073,019110,06073019110,0.6411511354737667,0.011942051683633517,0.031127642913077524,0.35415035238841036,0.06617071260767424,06,073,019110,-116.99997514238952,33.28036942389525,coastal
4504.0,125366.0,33.4,2494.0,21.0,140.0,2227.0,486.0,Census Tract 191.11; San Diego County; California,06,073,019111,06073019111,0.5537300177619894,0.004662522202486678,0.03108348134991119,0.494449378330373,0.10790408525754884,06,073,019111,-116.99723542419602,33.220199367534455,coastal
2793.0,138000.0,40.5,1510.0,63.0,116.0,1053.0,154.0,Census Tract 192.03; San Diego County; California,06,073,019203,06073019203,0.5406373075546008,0.022556390977443608,0.041532402434658076,0.3770139634801289,0.05513784461152882,06,073,019203,-117.23846671544716,33.23669908943089,coastal
6072.0,62459.0,40.0,2549.0,238.0,494.0,3089.0,399.0,Census Tract 192.05; San Diego County; California,06,073,019205,06073019205,0.4197957839262187,0.03919631093544137,0.0813570487483531,0.5087285902503293,0.06571146245059288,06,073,019205,-117.23629026755853,33.224101441471575,coastal
5865.0,97939.0,31.2,2044.0,119.0,214.0,4208.0,403.0,Census Tract 192.06; San Diego County; California,06,073,019206,06073019206,0.3485080988917306,0.020289855072463767,0.03648763853367434,0.7174765558397272,0.06871270247229326,06,073,019206,-117.23590626104418,33.215656269076305,coastal
3682.0,132891.0,42.6,2442.0,20.0,74.0,1041.0,300.0,Census Tract 192.08; San Diego County; California,06,073,019208,06073019208,0.6632265073329712,0.005431830526887561,0.020097772949483977,0.28272677892449755,0.08147745790331341,06,073,019208,-117.17808160616438,33.211774232876714,coastal
2899.0,141136.0,35.9,1848.0,165.0,124.0,968.0,394.0,Census Tract 192.09; San Diego County; California,06,073,019209,06073019209,0.6374611935150052,0.05691617799241118,0.04277337012763022,0.33390824422214554,0.13590893411521215,06,073,019209,-117.19960021070519,33.23204344944775,coastal
6318.0,74038.0,27.2,2862.0,131.0,163.0,3736.0,878.0,Census Tract 192.10; San Diego County; California,06,073,019210,06073019210,0.452991452991453,0.020734409623298512,0.025799303577081354,0.5913263691041469,0.13896802785691675,06,073,019210,-117.21852366557377,33.22246605245901,coastal
6359.0,112750.0,39.0,4280.0,22.0,513.0,1495.0,372.0,Census Tract 193.01; San Diego County; California,06,073,019301,06073019301,0.6730618021701525,0.003459663469098915,0.08067306180217015,0.23509985846831263,0.05849976411385438,06,073,019301,-117.27603807754011,33.22811215240642,inland
8511.0,124338.0,34.1,5594.0,343.0,621.0,3481.0,276.0,Census Tract 193.03; San Diego County; California,06,073,019303,06073019303,0.6572670661496887,0.040300787216543295,0.07296439901304194,0.4090001174950065,0.032428621783574196,06,073,019303,-117.25110323908918,33.23890418216319,inland
3328.0,103207.0,33.6,2251.0,71.0,196.0,862.0,160.0,Census Tract 193.04; San Diego County; California,06,073,019304,06073019304,0.6763822115384616,0.021334134615384616,0.05889423076923077,0.2590144230769231,0.04807692307692308,06,073,019304,-117.2805759724138,33.218041296551725,inland
4010.0,76768.0,41.0,1934.0,395.0,509.0,1242.0,205.0,Census Tract 193.05; San Diego County; California,06,073,019305,06073019305,0.4822942643391521,0.09850374064837905,0.12693266832917705,0.30972568578553616,0.05112219451371571,06,073,019305,-117.27272181781377,33.22009299190283,inland
5487.0,100227.0,38.5,3056.0,242.0,237.0,2170.0,324.0,Census Tract 194.03; San Diego County; California,06,073,019403,06073019403,0.5569527975214142,0.0441042464005832,0.04319300164024057,0.3954802259887006,0.0590486604702023,06,073,019403,-117.26779779044118,33.20873586397059,inland
3232.0,79896.0,33.4,1264.0,2.0,64.0,2603.0,611.0,Census Tract 194.04; San Diego County; California,06,073,019404,06073019404,0.3910891089108911,0.0006188118811881188,0.019801980198019802,0.8053836633663366,0.1890470297029703,06,073,019404,-117.25229218932039,33.215591747572816,inland
3969.0,76382.0,35.1,1588.0,49.0,370.0,2147.0,220.0,Census Tract 194.05; San Diego County; California,06,073,019405,06073019405,0.400100781053162,0.012345679012345678,0.09322247417485513,0.5409423028470648,0.05542957923910305,06,073,019405,-117.27574620588234,33.197266652941174,inland
4760.0,83590.0,41.4,2274.0,162.0,258.0,2292.0,379.0,Census Tract 194.06; San Diego County; California,06,073,019406,06073019406,0.4777310924369748,0.03403361344537815,0.05420168067226891,0.4815126050420168,0.07962184873949579,06,073,019406,-117.2646750661157,33.19969038842975,inland
3447.0,82750.0,29.7,1075.0,183.0,41.0,2571.0,521.0,Census Tract 195.01; San Diego County; California,06,073,019501,06073019501,0.3118653901943719,0.05308964316797215,0.011894400928343487,0.7458659704090513,0.15114592399187698,06,073,019501,-117.25049466853932,33.20885934831461,inland
5732.0,60078.0,27.8,2025.0,88.0,70.0,4802.0,1078.0,Census Tract 195.02; San Diego County; California,06,073,019502,06073019502,0.3532798325191905,0.015352407536636426,0.012212142358688068,0.8377529658060014,0.18806699232379623,06,073,019502,-117.24046237671233,33.20756394520548,coastal
5163.0,82123.0,33.7,2523.0,27.0,270.0,3236.0,556.0,Census Tract 195.03; San Diego County; California,06,073,019503,06073019503,0.4886693782684486,0.005229517722254503,0.05229517722254503,0.6267673833042805,0.10768932791012976,06,073,019503,-117.24366263859648,33.19892452280701,coastal
6887.0,112981.0,35.2,4401.0,39.0,68.0,2286.0,571.0,Census Tract 196.01; San Diego County; California,06,073,019601,06073019601,0.6390300566284304,0.005662843037607086,0.009873675039930304,0.33192972266589227,0.08290983011470887,06,073,019601,-117.22286845414847,33.205514152838425,coastal
5882.0,110625.0,36.3,3277.0,36.0,262.0,2671.0,791.0,Census Tract 196.02; San Diego County; California,06,073,019602,06073019602,0.5571234274056444,0.006120367222033322,0.04454267256035362,0.4540972458347501,0.13447806868412104,06,073,019602,-117.21826613428121,33.1950906793049,coastal
7374.0,90234.0,39.1,4291.0,592.0,448.0,2667.0,609.0,Census Tract 197.01; San Diego County; California,06,073,019701,06073019701,0.5819094114456197,0.08028207214537564,0.06075400054244643,0.3616761594792514,0.08258746948738813,06,073,019701,-117.26465489913544,33.184978700288184,inland
4915.0,101607.0,40.9,3312.0,50.0,271.0,1863.0,432.0,Census Tract 197.02; San Diego County; California,06,073,019702,06073019702,0.6738555442522889,0.01017293997965412,0.05513733468972533,0.3790437436419125,0.0878942014242116,06,073,019702,-117.24161856840077,33.18536299807322,coastal
5668.0,107813.0,34.7,4018.0,17.0,725.0,949.0,680.0,Census Tract 198.03; San Diego County; California,06,073,019803,06073019803,0.7088920254057869,0.0029992942836979536,0.12791107974594212,0.16743119266055045,0.11997177134791814,06,073,019803,-117.3092282878788,33.17513440909091,inland
4433.0,148618.0,43.6,3556.0,19.0,339.0,553.0,170.0,Census Tract 198.04; San Diego County; California,06,073,019804,06073019804,0.8021655763591248,0.00428603654410106,0.0764719151815926,0.12474622152041506,0.03834874802616738,06,073,019804,-117.31097771428571,33.16500025974026,inland
4111.0,87266.0,37.3,2272.0,128.0,352.0,1241.0,263.0,Census Tract 198.05; San Diego County; California,06,073,019805,06073019805,0.5526635855023109,0.031135976648017514,0.08562393578204816,0.3018730235952323,0.06397470201897348,06,073,019805,-117.28508401244814,33.17967540248963,inland
4667.0,98521.0,61.9,3475.0,84.0,426.0,448.0,82.0,Census Tract 198.08; San Diego County; California,06,073,019808,06073019808,0.7445896721662738,0.01799871437754446,0.09127919434326119,0.09599314334690379,0.017570173559031496,06,073,019808,-117.26098340449438,33.166585786516855,inland
4289.0,132650.0,50.8,2941.0,79.0,356.0,1220.0,112.0,Census Tract 198.09; San Diego County; California,06,073,019809,06073019809,0.6857076241548147,0.01841921193751457,0.08300303100955934,0.284448589414782,0.02611331312660294,06,073,019809,-117.26955870666667,33.177764232,inland
6625.0,116750.0,36.5,4918.0,121.0,644.0,1263.0,1173.0,Census Tract 198.10; San Diego County; California,06,073,019810,06073019810,0.7423396226415094,0.018264150943396226,0.09720754716981132,0.19064150943396227,0.1770566037735849,06,073,019810,-117.2677760293501,33.15772099790357,inland
5977.0,125000.0,44.0,3265.0,74.0,1171.0,1265.0,368.0,Census Tract 198.11; San Diego County; California,06,073,019811,06073019811,0.546260665885896,0.012380793039986616,0.1959176844570855,0.21164463777814957,0.06156934917182533,06,073,019811,-117.27191467699114,33.147147438053096,inland
4234.0,82206.0,34.7,2027.0,168.0,74.0,2137.0,426.0,Census Tract 199.02; San Diego County; California,06,073,019902,06073019902,0.47874350495984885,0.0396787907416155,0.01747756258856873,0.504723665564478,0.10061407652338214,06,073,019902,-117.21737325889968,33.174201333333336,coastal
4779.0,105089.0,37.1,2409.0,167.0,289.0,1945.0,255.0,Census Tract 199.03; San Diego County; California,06,073,019903,06073019903,0.5040803515379787,0.03494454906884285,0.06047290228081188,0.40698890981376856,0.053358443188951665,06,073,019903,-117.19915568468468,33.17926639639639,coastal
5868.0,104458.0,40.6,3977.0,57.0,412.0,1460.0,375.0,Census Tract 199.04; San Diego County; California,06,073,019904,06073019904,0.6777436946148603,0.009713701431492843,0.07021131561008861,0.24880708929788684,0.06390593047034765,06,073,019904,-117.23704433677686,33.17262454752066,coastal
5502.0,107944.0,37.6,2810.0,396.0,605.0,1418.0,173.0,Census Tract 199.05; San Diego County; California,06,073,019905,06073019905,0.5107233733187931,0.07197382769901854,0.10996001454016721,0.25772446383133407,0.03144311159578335,06,073,019905,-117.23204353973509,33.15817655960265,coastal
5818.0,185121.0,45.1,4771.0,10.0,354.0,504.0,260.0,Census Tract 200.15; San Diego County; California,06,073,020015,06073020015,0.8200412512891028,0.0017188037126160192,0.060845651426607084,0.08662770711584737,0.0446888965280165,06,073,020015,-117.24329009803921,33.091281710239656,coastal
3171.0,62702.0,31.9,1378.0,161.0,113.0,2021.0,324.0,Census Tract 200.17; San Diego County; California,06,073,020017,06073020017,0.434563229265216,0.05077262693156733,0.035635446231472724,0.6373383790602334,0.1021759697256386,06,073,020017,-117.22056807079647,33.14979169026548,coastal
7296.0,74026.0,56.4,4215.0,104.0,394.0,2716.0,1219.0,Census Tract 200.19; San Diego County; California,06,073,020019,06073020019,0.5777138157894737,0.01425438596491228,0.05400219298245614,0.37225877192982454,0.16707785087719298,06,073,020019,-117.21764645220588,33.134807018382354,coastal
5287.0,83706.0,37.9,2137.0,49.0,485.0,3266.0,551.0,Census Tract 200.21; San Diego County; California,06,073,020021,06073020021,0.4041989786268205,0.009268015888027236,0.09173444297333082,0.6177416304142236,0.10421789294495934,06,073,020021,-117.17693558685446,33.151976544600934,coastal
4055.0,102574.0,39.3,2867.0,193.0,219.0,1403.0,206.0,Census Tract 200.23; San Diego County; California,06,073,020023,06073020023,0.7070283600493218,0.04759556103575832,0.05400739827373613,0.3459926017262639,0.050801479654747225,06,073,020023,-117.145461940625,33.14695780625,coastal
4203.0,85714.0,44.4,2929.0,51.0,272.0,1575.0,262.0,Census Tract 200.24; San Diego County; California,06,073,020024,06073020024,0.6968831786818939,0.012134189864382585,0.06471567927670711,0.3747323340471092,0.06233642636212229,06,073,020024,-117.12363832170543,33.14660997674419,coastal
5357.0,86080.0,34.4,2951.0,57.0,526.0,1897.0,706.0,Census Tract 200.25; San Diego County; California,06,073,020025,06073020025,0.5508680231472839,0.010640283740899757,0.09818928504760127,0.354116109762927,0.13179018107149523,06,073,020025,-117.128798,33.139849076142134,coastal
4234.0,122750.0,45.7,3149.0,16.0,447.0,661.0,127.0,Census Tract 200.26; San Diego County; California,06,073,020026,06073020026,0.7437411431270666,0.003778932451582428,0.10557392536608408,0.15611714690599907,0.029995276334435522,06,073,020026,-117.19184997735192,33.12623305749129,coastal
3681.0,58147.0,27.3,796.0,89.0,42.0,3365.0,793.0,Census Tract 200.28; San Diego County; California,06,073,020028,06073020028,0.21624558543873948,0.024178212442271124,0.011409942950285249,0.9141537625645205,0.2154305895137191,06,073,020028,-117.16997651948051,33.141787922077924,coastal
6897.0,71301.0,32.3,2647.0,150.0,674.0,4047.0,1405.0,Census Tract 200.29; San Diego County; California,06,073,020029,06073020029,0.383790053646513,0.02174858634188778,0.09772364796288241,0.5867768595041323,0.20371175873568217,06,073,020029,-117.18727646686747,33.13897353313253,coastal
8502.0,180625.0,41.1,5396.0,154.0,1669.0,1938.0,1081.0,Census Tract 200.30; San Diego County; California,06,073,020030,06073020030,0.6346741943072218,0.01811338508586215,0.1963067513526229,0.22794636556104447,0.12714655375205833,06,073,020030,-117.25669050903615,33.114443605421684,inland
